pass_index,pass_name,shard_id,prompt_path,result_path,n_entries,n_personas,first_entry_id,last_entry_id,persona_ids_json
3,pass_3,pass_3_shard_033,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_033.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_033_results.jsonl,22,2,65ed1278__0,6608a6f8__10,"[""65ed1278"", ""6608a6f8""]"
3,pass_3,pass_3_shard_034,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_034.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_034_results.jsonl,23,3,663cb334__0,68d0e778__11,"[""663cb334"", ""66ced716"", ""68d0e778""]"
3,pass_3,pass_3_shard_035,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_035.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_035_results.jsonl,19,3,694bb341__0,7094acd8__2,"[""694bb341"", ""6b42a906"", ""7094acd8""]"
3,pass_3,pass_3_shard_036,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_036.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_036_results.jsonl,18,2,709e706c__0,70b51a5b__8,"[""709e706c"", ""70b51a5b""]"
3,pass_3,pass_3_shard_037,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_037.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_037_results.jsonl,22,3,7227db82__0,73efad77__5,"[""7227db82"", ""7253e69f"", ""73efad77""]"
3,pass_3,pass_3_shard_038,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_038.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_038_results.jsonl,16,2,742c98d6__0,745bbe84__4,"[""742c98d6"", ""745bbe84""]"
3,pass_3,pass_3_shard_039,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_039.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_039_results.jsonl,21,2,755c4960__0,7664d969__8,"[""755c4960"", ""7664d969""]"
3,pass_3,pass_3_shard_040,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_040.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_040_results.jsonl,18,3,775c7d71__0,7a086972__6,"[""775c7d71"", ""799f3751"", ""7a086972""]"
3,pass_3,pass_3_shard_041,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_041.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_041_results.jsonl,19,2,7adc5866__0,7becbd6e__9,"[""7adc5866"", ""7becbd6e""]"
3,pass_3,pass_3_shard_042,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_042.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_042_results.jsonl,21,2,7c712a0a__0,7cc5cf92__10,"[""7c712a0a"", ""7cc5cf92""]"
3,pass_3,pass_3_shard_043,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_043.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_043_results.jsonl,23,4,7ff1d0fb__0,825125b1__4,"[""7ff1d0fb"", ""806f76a7"", ""81e96381"", ""825125b1""]"
3,pass_3,pass_3_shard_044,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_044.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_044_results.jsonl,19,3,849a9d72__0,8662a63f__5,"[""849a9d72"", ""8594a3ef"", ""8662a63f""]"
3,pass_3,pass_3_shard_045,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_045.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_045_results.jsonl,22,2,87b8187f__0,87e92805__10,"[""87b8187f"", ""87e92805""]"
3,pass_3,pass_3_shard_046,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_046.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_046_results.jsonl,19,2,881c7960__0,882767c0__10,"[""881c7960"", ""882767c0""]"
3,pass_3,pass_3_shard_047,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_047.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_047_results.jsonl,18,2,88f2ee2c__0,8da1ab6d__10,"[""88f2ee2c"", ""8da1ab6d""]"
3,pass_3,pass_3_shard_048,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_048.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_048_results.jsonl,16,2,8da4834c__0,8e3b4017__8,"[""8da4834c"", ""8e3b4017""]"
3,pass_3,pass_3_shard_049,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_049.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_049_results.jsonl,22,3,8f83c818__0,909b67de__6,"[""8f83c818"", ""8fcd7947"", ""909b67de""]"
3,pass_3,pass_3_shard_050,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_050.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_050_results.jsonl,18,2,911ca77a__0,940d34da__7,"[""911ca77a"", ""940d34da""]"
3,pass_3,pass_3_shard_051,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_051.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_051_results.jsonl,19,2,9510e81a__0,961a4e3f__11,"[""9510e81a"", ""961a4e3f""]"
3,pass_3,pass_3_shard_052,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_052.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_052_results.jsonl,18,2,988d1a65__0,991917dc__5,"[""988d1a65"", ""991917dc""]"
3,pass_3,pass_3_shard_053,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_053.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_053_results.jsonl,21,2,998d7090__0,9aec9ae9__10,"[""998d7090"", ""9aec9ae9""]"
3,pass_3,pass_3_shard_054,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_054.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_054_results.jsonl,23,3,9ca30614__0,a13aa34b__5,"[""9ca30614"", ""9d126412"", ""a13aa34b""]"
3,pass_3,pass_3_shard_055,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_055.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_055_results.jsonl,20,2,a1c52200__0,a24b8d8f__9,"[""a1c52200"", ""a24b8d8f""]"
3,pass_3,pass_3_shard_056,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_056.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_056_results.jsonl,17,2,a532dde6__0,a5f7ed3a__4,"[""a532dde6"", ""a5f7ed3a""]"
3,pass_3,pass_3_shard_057,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_057.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_057_results.jsonl,15,2,a8371567__0,abefb352__5,"[""a8371567"", ""abefb352""]"
3,pass_3,pass_3_shard_058,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_058.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_058_results.jsonl,17,2,abf1ce49__0,ad378991__6,"[""abf1ce49"", ""ad378991""]"
3,pass_3,pass_3_shard_059,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_059.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_059_results.jsonl,24,3,ae2912e8__0,b12682c6__8,"[""ae2912e8"", ""b0968b05"", ""b12682c6""]"
3,pass_3,pass_3_shard_060,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_060.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_060_results.jsonl,23,3,b1a2bf43__0,b4cdcfee__10,"[""b1a2bf43"", ""b2720706"", ""b4cdcfee""]"
3,pass_3,pass_3_shard_061,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_061.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_061_results.jsonl,22,2,b604addd__0,b63d80df__11,"[""b604addd"", ""b63d80df""]"
3,pass_3,pass_3_shard_062,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_062.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_062_results.jsonl,23,3,b7b942ab__0,b963f9bc__4,"[""b7b942ab"", ""b8a23604"", ""b963f9bc""]"
3,pass_3,pass_3_shard_063,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_063.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_063_results.jsonl,22,3,ba3883ac__0,bf10d976__8,"[""ba3883ac"", ""bcfa309d"", ""bf10d976""]"
3,pass_3,pass_3_shard_064,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_064.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_064_results.jsonl,18,3,bf44e50f__0,c130f2e3__9,"[""bf44e50f"", ""c0484aad"", ""c130f2e3""]"
3,pass_3,pass_3_shard_065,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_065.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_065_results.jsonl,20,2,c3ad003f__0,c876219a__9,"[""c3ad003f"", ""c876219a""]"
3,pass_3,pass_3_shard_066,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_066.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_066_results.jsonl,24,3,cac7b9ce__0,cd7c2a11__9,"[""cac7b9ce"", ""cd0d027f"", ""cd7c2a11""]"
3,pass_3,pass_3_shard_067,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_067.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_067_results.jsonl,17,3,d056ba20__0,d262771c__4,"[""d056ba20"", ""d1243cd1"", ""d262771c""]"
3,pass_3,pass_3_shard_068,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_068.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_068_results.jsonl,20,2,d28dbcc2__0,d7a0683f__10,"[""d28dbcc2"", ""d7a0683f""]"
3,pass_3,pass_3_shard_069,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_069.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_069_results.jsonl,20,2,d911e384__0,d9bf06c1__7,"[""d911e384"", ""d9bf06c1""]"
3,pass_3,pass_3_shard_070,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_070.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_070_results.jsonl,20,3,dab3e9b9__0,db2b7c93__5,"[""dab3e9b9"", ""daee11de"", ""db2b7c93""]"
3,pass_3,pass_3_shard_071,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_071.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_071_results.jsonl,22,2,dbe2c53d__0,dd3e3d44__10,"[""dbe2c53d"", ""dd3e3d44""]"
3,pass_3,pass_3_shard_072,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_072.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_072_results.jsonl,20,3,de68f949__0,df9720d1__5,"[""de68f949"", ""debb6ed8"", ""df9720d1""]"
3,pass_3,pass_3_shard_073,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_073.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_073_results.jsonl,22,3,e209b4cd__0,e448979e__9,"[""e209b4cd"", ""e34fb79e"", ""e448979e""]"
3,pass_3,pass_3_shard_074,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_074.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_074_results.jsonl,22,2,e57a8664__0,e5c9d9e5__11,"[""e57a8664"", ""e5c9d9e5""]"
3,pass_3,pass_3_shard_075,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_075.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_075_results.jsonl,17,2,e5cea325__0,e5ff1efb__8,"[""e5cea325"", ""e5ff1efb""]"
3,pass_3,pass_3_shard_076,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_076.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_076_results.jsonl,19,3,e6838e16__0,e7f5aa8b__6,"[""e6838e16"", ""e74a0721"", ""e7f5aa8b""]"
3,pass_3,pass_3_shard_077,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_077.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_077_results.jsonl,22,2,e809d252__0,e99eacac__10,"[""e809d252"", ""e99eacac""]"
3,pass_3,pass_3_shard_078,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_078.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_078_results.jsonl,17,2,eb969aef__0,ed67c9cc__8,"[""eb969aef"", ""ed67c9cc""]"
3,pass_3,pass_3_shard_079,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_079.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_079_results.jsonl,18,2,f2a0de6f__0,f418b74b__7,"[""f2a0de6f"", ""f418b74b""]"
3,pass_3,pass_3_shard_080,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_080.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_080_results.jsonl,19,2,f6180c27__0,f79f99b6__7,"[""f6180c27"", ""f79f99b6""]"
3,pass_3,pass_3_shard_081,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_081.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_081_results.jsonl,23,2,f990a261__0,fa7d280a__10,"[""f990a261"", ""fa7d280a""]"
3,pass_3,pass_3_shard_082,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_082.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_082_results.jsonl,24,4,fac91d3b__0,fd063e8d__7,"[""fac91d3b"", ""fb28552f"", ""fcd73de1"", ""fd063e8d""]"
3,pass_3,pass_3_shard_083,logs/exports/twinkl_754/shards/pass_3/pass_3_shard_083.jsonl,logs/exports/twinkl_754/results/pass_3/shards/pass_3_shard_083_results.jsonl,13,2,fd97883e__0,fec355ea__5,"[""fd97883e"", ""fec355ea""]"
4,pass_4,pass_4_shard_001,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_001.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_001_results.jsonl,22,3,013d8101__0,01b6f22a__8,"[""013d8101"", ""019235dc"", ""01b6f22a""]"
4,pass_4,pass_4_shard_002,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_002.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_002_results.jsonl,24,2,02fb94f3__0,0465b7ad__11,"[""02fb94f3"", ""0465b7ad""]"
4,pass_4,pass_4_shard_003,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_003.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_003_results.jsonl,24,4,056f46ad__0,075f8fdb__7,"[""056f46ad"", ""058722a1"", ""06f1d745"", ""075f8fdb""]"
4,pass_4,pass_4_shard_004,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_004.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_004_results.jsonl,23,3,08c7f073__0,0ad04582__10,"[""08c7f073"", ""0a2fe15c"", ""0ad04582""]"
4,pass_4,pass_4_shard_005,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_005.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_005_results.jsonl,17,2,0d272008__0,0d42f985__8,"[""0d272008"", ""0d42f985""]"
4,pass_4,pass_4_shard_006,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_006.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_006_results.jsonl,23,4,0e9a45e9__0,11a31f12__7,"[""0e9a45e9"", ""110fcd4f"", ""114c62d8"", ""11a31f12""]"
4,pass_4,pass_4_shard_007,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_007.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_007_results.jsonl,24,2,11de77e8__0,11fa5348__11,"[""11de77e8"", ""11fa5348""]"
4,pass_4,pass_4_shard_008,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_008.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_008_results.jsonl,23,3,127aefff__0,152df7a4__7,"[""127aefff"", ""1496159d"", ""152df7a4""]"
4,pass_4,pass_4_shard_009,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_009.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_009_results.jsonl,20,2,15f8d4b9__0,1628bd07__11,"[""15f8d4b9"", ""1628bd07""]"
4,pass_4,pass_4_shard_010,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_010.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_010_results.jsonl,17,3,18415364__0,1b8b7276__8,"[""18415364"", ""1ae9b1c1"", ""1b8b7276""]"
4,pass_4,pass_4_shard_011,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_011.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_011_results.jsonl,24,3,1bcd8599__0,1ed90155__5,"[""1bcd8599"", ""1d529c71"", ""1ed90155""]"
4,pass_4,pass_4_shard_012,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_012.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_012_results.jsonl,13,2,1f86f569__0,20730018__8,"[""1f86f569"", ""20730018""]"
4,pass_4,pass_4_shard_013,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_013.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_013_results.jsonl,18,2,22b117be__0,236d4507__5,"[""22b117be"", ""236d4507""]"
4,pass_4,pass_4_shard_014,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_014.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_014_results.jsonl,20,2,23d101f8__0,2541429a__8,"[""23d101f8"", ""2541429a""]"
4,pass_4,pass_4_shard_015,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_015.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_015_results.jsonl,14,2,2719f938__0,2a4a97ee__4,"[""2719f938"", ""2a4a97ee""]"
4,pass_4,pass_4_shard_016,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_016.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_016_results.jsonl,23,2,2d928d8a__0,2da4f100__10,"[""2d928d8a"", ""2da4f100""]"
4,pass_4,pass_4_shard_017,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_017.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_017_results.jsonl,19,2,2e6270bb__0,344ea8f7__8,"[""2e6270bb"", ""344ea8f7""]"
4,pass_4,pass_4_shard_018,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_018.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_018_results.jsonl,20,2,3a3b15e4__0,3a517a79__8,"[""3a3b15e4"", ""3a517a79""]"
4,pass_4,pass_4_shard_019,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_019.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_019_results.jsonl,15,2,3b836198__0,3b8b0795__7,"[""3b836198"", ""3b8b0795""]"
4,pass_4,pass_4_shard_020,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_020.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_020_results.jsonl,22,2,3cfa2ebf__0,3dfb718b__10,"[""3cfa2ebf"", ""3dfb718b""]"
4,pass_4,pass_4_shard_021,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_021.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_021_results.jsonl,24,5,3dfe4749__0,4236a5ff__1,"[""3dfe4749"", ""3ec38c16"", ""3ec75d68"", ""3f984932"", ""4236a5ff""]"
4,pass_4,pass_4_shard_022,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_022.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_022_results.jsonl,20,3,42d9f988__0,4403b4f9__1,"[""42d9f988"", ""43f4507b"", ""4403b4f9""]"
4,pass_4,pass_4_shard_023,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_023.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_023_results.jsonl,18,2,440e5deb__0,4a061287__9,"[""440e5deb"", ""4a061287""]"
4,pass_4,pass_4_shard_024,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_024.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_024_results.jsonl,20,2,4cfc3c8e__0,54fbe6b5__7,"[""4cfc3c8e"", ""54fbe6b5""]"
4,pass_4,pass_4_shard_025,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_025.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_025_results.jsonl,20,2,58d843b6__0,5943c186__7,"[""58d843b6"", ""5943c186""]"
4,pass_4,pass_4_shard_026,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_026.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_026_results.jsonl,17,2,59bb28b8__0,5a522de7__11,"[""59bb28b8"", ""5a522de7""]"
4,pass_4,pass_4_shard_027,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_027.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_027_results.jsonl,18,2,5adacfb2__0,5b45e4a8__7,"[""5adacfb2"", ""5b45e4a8""]"
4,pass_4,pass_4_shard_028,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_028.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_028_results.jsonl,18,3,5b836f2b__0,5d145c6f__2,"[""5b836f2b"", ""5c8ad0db"", ""5d145c6f""]"
4,pass_4,pass_4_shard_029,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_029.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_029_results.jsonl,18,3,5e3e1706__0,5fcf93f5__2,"[""5e3e1706"", ""5fa8b540"", ""5fcf93f5""]"
4,pass_4,pass_4_shard_030,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_030.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_030_results.jsonl,23,3,606f182e__0,61d7d490__5,"[""606f182e"", ""611c5ef3"", ""61d7d490""]"
4,pass_4,pass_4_shard_031,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_031.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_031_results.jsonl,18,2,621be543__0,6367cfac__7,"[""621be543"", ""6367cfac""]"
4,pass_4,pass_4_shard_032,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_032.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_032_results.jsonl,15,2,63d31987__0,64afd6a1__7,"[""63d31987"", ""64afd6a1""]"
4,pass_4,pass_4_shard_033,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_033.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_033_results.jsonl,22,2,65ed1278__0,6608a6f8__10,"[""65ed1278"", ""6608a6f8""]"
4,pass_4,pass_4_shard_034,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_034.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_034_results.jsonl,23,3,663cb334__0,68d0e778__11,"[""663cb334"", ""66ced716"", ""68d0e778""]"
4,pass_4,pass_4_shard_035,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_035.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_035_results.jsonl,19,3,694bb341__0,7094acd8__2,"[""694bb341"", ""6b42a906"", ""7094acd8""]"
4,pass_4,pass_4_shard_036,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_036.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_036_results.jsonl,18,2,709e706c__0,70b51a5b__8,"[""709e706c"", ""70b51a5b""]"
4,pass_4,pass_4_shard_037,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_037.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_037_results.jsonl,22,3,7227db82__0,73efad77__5,"[""7227db82"", ""7253e69f"", ""73efad77""]"
4,pass_4,pass_4_shard_038,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_038.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_038_results.jsonl,16,2,742c98d6__0,745bbe84__4,"[""742c98d6"", ""745bbe84""]"
4,pass_4,pass_4_shard_039,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_039.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_039_results.jsonl,21,2,755c4960__0,7664d969__8,"[""755c4960"", ""7664d969""]"
4,pass_4,pass_4_shard_040,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_040.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_040_results.jsonl,18,3,775c7d71__0,7a086972__6,"[""775c7d71"", ""799f3751"", ""7a086972""]"
4,pass_4,pass_4_shard_041,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_041.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_041_results.jsonl,19,2,7adc5866__0,7becbd6e__9,"[""7adc5866"", ""7becbd6e""]"
4,pass_4,pass_4_shard_042,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_042.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_042_results.jsonl,21,2,7c712a0a__0,7cc5cf92__10,"[""7c712a0a"", ""7cc5cf92""]"
4,pass_4,pass_4_shard_043,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_043.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_043_results.jsonl,23,4,7ff1d0fb__0,825125b1__4,"[""7ff1d0fb"", ""806f76a7"", ""81e96381"", ""825125b1""]"
4,pass_4,pass_4_shard_044,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_044.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_044_results.jsonl,19,3,849a9d72__0,8662a63f__5,"[""849a9d72"", ""8594a3ef"", ""8662a63f""]"
4,pass_4,pass_4_shard_045,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_045.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_045_results.jsonl,22,2,87b8187f__0,87e92805__10,"[""87b8187f"", ""87e92805""]"
4,pass_4,pass_4_shard_046,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_046.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_046_results.jsonl,19,2,881c7960__0,882767c0__10,"[""881c7960"", ""882767c0""]"
4,pass_4,pass_4_shard_047,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_047.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_047_results.jsonl,18,2,88f2ee2c__0,8da1ab6d__10,"[""88f2ee2c"", ""8da1ab6d""]"
4,pass_4,pass_4_shard_048,logs/exports/twinkl_754/shards/pass_4/pass_4_shard_048.jsonl,logs/exports/twinkl_754/results/pass_4/shards/pass_4_shard_048_results.jsonl,16,2,8da4834c__0,8e3b4017__8,"[""8da4834c"", ""8e3b4017""]"
